bc,dealerId,date,metric,flagAnomaly,forecast,isAnomalyValue,lowerBound,severityScore,upperBound,value,zScore
cbc,cbc,2/22/2017 0:00,uniquevisitors,1,"58,897.00","52,753.00","53,467.00",2,"64,328.00","52,753.00",-2.26
cbc,cbc,2/22/2017 0:00,vdp,0,"17,556.00",,"13,465.00",1,"21,646.00","14,901.00",-1.3
cbc,cbc,2/22/2017 0:00,visits,1,"68,836.00","62,387.00","63,185.00",2,"74,487.00","62,387.00",-2.28
cbc,cbc,2/23/2017 0:00,bouncerate,0,43.42,,40.89,1,45.94,41.33,-1.65
cbc,cbc,2/23/2017 0:00,event1,0,650,,572,0,727,654,0.1
cbc,cbc,2/23/2017 0:00,event2,1,"28,199.00","24,178.00","24,354.00",2,"32,044.00","24,178.00",-2.09
cbc,cbc,2/23/2017 0:00,pageviews,0,"274,378.00",,"255,257.00",1,"293,499.00","257,006.00",-1.82
cbc,cbc,2/23/2017 0:00,ppv,0,4.07,,3.86,0,4.28,4.13,0.52
cbc,cbc,2/23/2017 0:00,sni,0,"24,766.00",,"23,023.00",1,"26,510.00","23,483.00",-1.47
cbc,cbc,2/23/2017 0:00,uniquevisitors,1,"59,334.00","52,895.00","53,699.00",2,"64,970.00","52,895.00",-2.28
cbc,cbc,2/23/2017 0:00,vdp,0,"17,657.00",,"13,532.00",1,"21,781.00","14,676.00",-1.45
cbc,cbc,2/23/2017 0:00,visits,1,"68,567.00","62,304.00","62,703.00",2,"74,431.00","62,304.00",-2.14
cbc,cbc,2/24/2017 0:00,bouncerate,0,41.59,,39.02,0,44.17,41.34,-0.19
cbc,cbc,2/24/2017 0:00,event1,0,679,,602,0,755,654,-0.66
cbc,cbc,2/24/2017 0:00,event2,0,"25,269.00",,"21,696.00",0,"28,841.00","25,148.00",-0.07
cbc,cbc,2/24/2017 0:00,pageviews,0,"263,778.00",,"244,118.00",0,"283,437.00","265,098.00",0.13
cbc,cbc,2/24/2017 0:00,ppv,0,4.06,,3.85,0,4.26,4.12,0.58
cbc,cbc,2/24/2017 0:00,sni,0,"24,243.00",,"22,512.00",0,"25,974.00","24,212.00",-0.04
cbc,cbc,2/24/2017 0:00,uniquevisitors,0,"55,853.00",,"50,011.00",0,"61,695.00","54,756.00",-0.38
cbc,cbc,2/24/2017 0:00,vdp,0,"17,757.00",,"13,579.00",1,"21,936.00","15,608.00",-1.03
cbc,cbc,2/24/2017 0:00,visits,0,"65,055.00",,"58,975.00",0,"71,134.00","64,373.00",-0.22
cbc,cbc,2/25/2017 0:00,bouncerate,0,38.43,,35.88,0,40.97,38.74,0.25
cbc,cbc,2/25/2017 0:00,event1,0,656,,580,1,732,595,-1.61
cbc,cbc,2/25/2017 0:00,event2,0,"23,462.00",,"20,188.00",0,"26,736.00","24,733.00",0.78
cbc,cbc,2/25/2017 0:00,pageviews,0,"265,747.00",,"246,337.00",0,"285,157.00","266,949.00",0.12
cbc,cbc,2/25/2017 0:00,ppv,0,4.32,,4.1,0,4.54,4.39,0.65
cbc,cbc,2/25/2017 0:00,sni,0,"23,486.00",,"21,831.00",0,"25,141.00","24,071.00",0.71
cbc,cbc,2/25/2017 0:00,uniquevisitors,0,"51,568.00",,"45,791.00",0,"57,346.00","51,106.00",-0.16
cbc,cbc,2/25/2017 0:00,vdp,0,"17,858.00",,"13,678.00",1,"22,037.00","15,631.00",-1.07
cbc,cbc,2/25/2017 0:00,visits,0,"61,141.00",,"55,136.00",0,"67,146.00","60,794.00",-0.12
cbc,cbc,2/26/2017 0:00,bouncerate,0,39.2,,36.69,0,41.71,39.94,0.59
cbc,cbc,2/26/2017 0:00,event1,0,599,,522,0,676,569,-0.78
cbc,cbc,2/26/2017 0:00,event2,0,"21,944.00",,"18,898.00",1,"24,991.00","24,125.00",1.43
cbc,cbc,2/26/2017 0:00,pageviews,0,"244,764.00",,"225,594.00",1,"263,933.00","256,831.00",1.26
cbc,cbc,2/26/2017 0:00,ppv,0,4.4,,4.18,0,4.62,4.45,0.42
cbc,cbc,2/26/2017 0:00,sni,0,"22,592.00",,"21,010.00",1,"24,174.00","24,114.00",1.92
cbc,cbc,2/26/2017 0:00,uniquevisitors,0,"47,305.00",,"41,599.00",0,"53,011.00","49,274.00",0.69
cbc,cbc,2/26/2017 0:00,vdp,0,"17,958.00",,"13,774.00",1,"22,142.00","15,606.00",-1.12
cbc,cbc,2/26/2017 0:00,visits,0,"54,885.00",,"48,955.00",0,"60,815.00","57,764.00",0.97
cbc,cbc,2/27/2017 0:00,bouncerate,0,41.25,,38.76,0,43.74,40.87,-0.3
cbc,cbc,2/27/2017 0:00,event1,0,720,,643,1,797,646,-1.92
cbc,cbc,2/27/2017 0:00,event2,0,"25,625.00",,"22,026.00",0,"29,224.00","25,711.00",0.05
cbc,cbc,2/27/2017 0:00,pageviews,0,"271,731.00",,"252,439.00",1,"291,022.00","256,997.00",-1.53
cbc,cbc,2/27/2017 0:00,ppv,0,4.14,,3.94,0,4.35,4.15,0.13
cbc,cbc,2/27/2017 0:00,sni,0,"24,638.00",,"22,860.00",1,"26,416.00","23,582.00",-1.19
cbc,cbc,2/27/2017 0:00,uniquevisitors,0,"54,080.00",,"48,411.00",0,"59,748.00","52,798.00",-0.45
cbc,cbc,2/27/2017 0:00,vdp,0,"18,058.00",,"13,863.00",1,"22,253.00","14,838.00",-1.54
cbc,cbc,2/27/2017 0:00,visits,0,"63,685.00",,"57,762.00",0,"69,608.00","61,879.00",-0.61
cbc,cbc,2/28/2017 0:00,bouncerate,0,42.44,,39.97,0,44.9,42,-0.35
cbc,cbc,2/28/2017 0:00,event1,0,626,,546,0,705,645,0.48
cbc,cbc,2/28/2017 0:00,event2,0,"25,442.00",,"21,911.00",0,"28,972.00","24,349.00",-0.62
cbc,cbc,2/28/2017 0:00,pageviews,0,"253,139.00",,"233,565.00",0,"272,713.00","244,092.00",-0.92
cbc,cbc,2/28/2017 0:00,ppv,0,4.03,,3.83,0,4.22,4.02,-0.14
cbc,cbc,2/28/2017 0:00,sni,0,"23,612.00",,"21,901.00",0,"25,324.00","23,742.00",0.15
cbc,cbc,2/28/2017 0:00,uniquevisitors,0,"53,959.00",,"48,345.00",0,"59,573.00","51,378.00",-0.92
cbc,cbc,2/28/2017 0:00,vdp,0,"18,157.00",,"13,900.00",1,"22,415.00","13,945.00",-1.98
cbc,cbc,2/28/2017 0:00,visits,0,"63,185.00",,"57,307.00",0,"69,062.00","60,771.00",-0.82
cbc,cbc,3/1/2017 0:00,bouncerate,0,41.25,,38.81,1,43.69,43.02,1.45
cbc,cbc,3/1/2017 0:00,event1,1,662,567,584,2,741,567,-2.41
cbc,cbc,3/1/2017 0:00,event2,0,"25,206.00",,"21,734.00",1,"28,678.00","21,775.00",-1.98
cbc,cbc,3/1/2017 0:00,pageviews,0,"246,734.00",,"227,201.00",1,"266,267.00","227,830.00",-1.94
cbc,cbc,3/1/2017 0:00,ppv,0,4.09,,3.89,1,4.29,3.95,-1.36
cbc,cbc,3/1/2017 0:00,sni,1,"23,663.00","20,102.00","21,968.00",4,"25,358.00","20,102.00",-4.2
cbc,cbc,3/1/2017 0:00,uniquevisitors,0,"51,583.00",,"45,982.00",0,"57,185.00","49,229.00",-0.84
cbc,cbc,3/1/2017 0:00,vdp,0,"15,085.00",,"10,693.00",1,"19,477.00","12,687.00",-1.09
cbc,cbc,3/1/2017 0:00,visits,0,"60,898.00",,"55,044.00",1,"66,752.00","57,620.00",-1.12
cbc,cbc,3/2/2017 0:00,bouncerate,1,43.38,48.98,40.91,4,45.85,48.98,4.54
cbc,cbc,3/2/2017 0:00,event1,1,663,525,582,3,744,525,-3.41
cbc,cbc,3/2/2017 0:00,event2,0,"25,534.00",,"21,909.00",1,"29,160.00","28,882.00",1.85
cbc,cbc,3/2/2017 0:00,pageviews,0,"238,527.00",,"218,425.00",0,"258,629.00","244,784.00",0.62
cbc,cbc,3/2/2017 0:00,ppv,1,4.06,3.52,3.87,5,4.26,3.52,-5.39
cbc,cbc,3/2/2017 0:00,sni,0,"22,705.00",,"21,027.00",0,"24,384.00","21,927.00",-0.93
cbc,cbc,3/2/2017 0:00,uniquevisitors,1,"53,296.00","61,205.00","47,715.00",2,"58,877.00","61,205.00",2.83
cbc,cbc,3/2/2017 0:00,vdp,1,"14,115.00","24,072.00","9,716.00",4,"18,514.00","24,072.00",4.53
cbc,cbc,3/2/2017 0:00,visits,1,"61,354.00","69,519.00","55,487.00",2,"67,221.00","69,519.00",2.78
cbc,cbc,3/3/2017 0:00,bouncerate,1,44.31,55.09,41.76,8,46.85,55.09,8.47
cbc,cbc,3/3/2017 0:00,event1,0,626,,542,1,709,567,-1.42
cbc,cbc,3/3/2017 0:00,event2,1,"26,422.00","33,327.00","22,577.00",3,"30,267.00","33,327.00",3.59
cbc,cbc,3/3/2017 0:00,pageviews,0,"251,553.00",,"231,592.00",0,"271,514.00","258,495.00",0.7
cbc,cbc,3/3/2017 0:00,ppv,1,3.96,3.32,3.76,6,4.16,3.32,-6.42
cbc,cbc,3/3/2017 0:00,sni,0,"22,670.00",,"20,997.00",0,"24,342.00","22,246.00",-0.51
cbc,cbc,3/3/2017 0:00,uniquevisitors,1,"58,216.00","69,198.00","52,461.00",3,"63,970.00","69,198.00",3.82
cbc,cbc,3/3/2017 0:00,vdp,0,"16,008.00",,"11,472.00",0,"20,544.00","16,298.00",0.13
cbc,cbc,3/3/2017 0:00,visits,1,"67,797.00","77,912.00","61,748.00",3,"73,847.00","77,912.00",3.34
cbc,cbc,3/4/2017 0:00,bouncerate,1,51.57,41.12,47.9,5,55.25,41.12,-5.69
cbc,cbc,3/4/2017 0:00,event1,0,521,,445,0,597,531,0.26
cbc,cbc,3/4/2017 0:00,event2,0,"29,900.00",,"24,821.00",1,"34,978.00","24,905.00",-1.97
cbc,cbc,3/4/2017 0:00,pageviews,0,"257,567.00",,"234,450.00",0,"280,684.00","248,212.00",-0.81
cbc,cbc,3/4/2017 0:00,ppv,1,3.65,4.27,3.4,4,3.9,4.27,4.92
cbc,cbc,3/4/2017 0:00,sni,0,"21,590.00",,"19,437.00",0,"23,742.00","21,079.00",-0.47
cbc,cbc,3/4/2017 0:00,uniquevisitors,1,"62,837.00","49,569.00","55,739.00",3,"69,934.00","49,569.00",-3.74
cbc,cbc,3/4/2017 0:00,vdp,0,"16,385.00",,"11,717.00",0,"21,052.00","15,346.00",-0.45
cbc,cbc,3/4/2017 0:00,visits,1,"71,712.00","58,193.00","64,352.00",3,"79,071.00","58,193.00",-3.67
cbc,cbc,3/5/2017 0:00,bouncerate,1,48.73,37.76,44.92,5,52.55,37.76,-5.75
cbc,cbc,3/5/2017 0:00,event1,0,513,,439,0,587,484,-0.78
cbc,cbc,3/5/2017 0:00,event2,0,"24,264.00",,"19,990.00",0,"28,538.00","22,400.00",-0.87
cbc,cbc,3/5/2017 0:00,pageviews,0,"228,661.00",,"205,663.00",0,"251,658.00","233,849.00",0.45
cbc,cbc,3/5/2017 0:00,ppv,1,3.94,4.59,3.66,4,4.22,4.59,4.66
cbc,cbc,3/5/2017 0:00,sni,0,"20,338.00",,"18,209.00",0,"22,466.00","20,227.00",-0.1
cbc,cbc,3/5/2017 0:00,uniquevisitors,1,"54,725.00","43,745.00","47,353.00",2,"62,097.00","43,745.00",-2.98
cbc,cbc,3/5/2017 0:00,vdp,0,"15,727.00",,"11,113.00",0,"20,342.00","14,209.00",-0.66
cbc,cbc,3/5/2017 0:00,visits,1,"61,634.00","50,923.00","53,989.00",2,"69,278.00","50,923.00",-2.8
cbc,cbc,3/6/2017 0:00,bouncerate,1,46.36,39.42,42.4,3,50.32,39.42,-3.51
cbc,cbc,3/6/2017 0:00,event1,0,586,,502,0,670,605,0.45
cbc,cbc,3/6/2017 0:00,event2,0,"25,544.00",,"21,061.00",1,"30,026.00","22,498.00",-1.36
cbc,cbc,3/6/2017 0:00,pageviews,0,"247,849.00",,"225,103.00",1,"270,595.00","233,529.00",-1.26
cbc,cbc,3/6/2017 0:00,ppv,1,3.87,4.22,3.59,2,4.16,4.22,2.38
cbc,cbc,3/6/2017 0:00,sni,0,"20,851.00",,"18,751.00",0,"22,951.00","20,854.00",0
cbc,cbc,3/6/2017 0:00,uniquevisitors,0,"54,206.00",,"46,556.00",1,"61,856.00","47,547.00",-1.74
cbc,cbc,3/6/2017 0:00,vdp,0,"15,120.00",,"10,543.00",0,"19,698.00","13,511.00",-0.7
cbc,cbc,3/6/2017 0:00,visits,0,"62,968.00",,"55,035.00",1,"70,901.00","55,396.00",-1.91
cbc,cbc,3/7/2017 0:00,bouncerate,0,43.54,,39.43,1,47.64,40.4,-1.53
cbc,cbc,3/7/2017 0:00,event1,0,527,,453,1,602,601,1.97
cbc,cbc,3/7/2017 0:00,event2,0,"22,023.00",,"18,119.00",0,"25,927.00","22,251.00",0.12
cbc,cbc,3/7/2017 0:00,pageviews,0,"221,662.00",,"198,760.00",0,"244,564.00","231,113.00",0.83
cbc,cbc,3/7/2017 0:00,ppv,0,3.96,,3.65,1,4.26,4.2,1.59
cbc,cbc,3/7/2017 0:00,sni,0,"20,685.00",,"18,613.00",0,"22,758.00","21,396.00",0.69
cbc,cbc,3/7/2017 0:00,uniquevisitors,0,"47,901.00",,"40,061.00",0,"55,741.00","47,358.00",-0.14
cbc,cbc,3/7/2017 0:00,vdp,0,"14,563.00",,"10,017.00",0,"19,109.00","13,180.00",-0.61
cbc,cbc,3/7/2017 0:00,visits,0,"56,553.00",,"48,364.00",0,"64,743.00","55,043.00",-0.37
cbc,cbc,3/8/2017 0:00,bouncerate,0,40.03,,35.86,0,44.2,39.66,-0.18
cbc,cbc,3/8/2017 0:00,event1,0,586,,500,1,672,538,-1.12
cbc,cbc,3/8/2017 0:00,event2,0,"22,306.00",,"18,402.00",0,"26,210.00","21,982.00",-0.17
cbc,cbc,3/8/2017 0:00,pageviews,0,"231,609.00",,"208,809.00",0,"254,409.00","230,873.00",-0.06
cbc,cbc,3/8/2017 0:00,ppv,0,4.21,,3.88,0,4.54,4.22,0.08
cbc,cbc,3/8/2017 0:00,sni,0,"20,801.00",,"18,743.00",0,"22,859.00","21,419.00",0.6
cbc,cbc,3/8/2017 0:00,uniquevisitors,0,"45,530.00",,"37,789.00",0,"53,270.00","46,850.00",0.34
cbc,cbc,3/8/2017 0:00,vdp,0,"13,680.00",,"9,171.00",0,"18,188.00","13,098.00",-0.26
cbc,cbc,3/8/2017 0:00,visits,0,"54,374.00",,"46,276.00",0,"62,471.00","54,667.00",0.07
cbc,cbc,3/9/2017 0:00,bouncerate,0,41.84,,37.72,0,45.96,41.38,-0.22
cbc,cbc,3/9/2017 0:00,event1,0,563,,480,0,645,574,0.27
cbc,cbc,3/9/2017 0:00,event2,0,"24,375.00",,"20,161.00",0,"28,589.00","22,442.00",-0.92
cbc,cbc,3/9/2017 0:00,pageviews,0,"239,865.00",,"217,350.00",0,"262,379.00","231,999.00",-0.7
cbc,cbc,3/9/2017 0:00,ppv,0,4.1,,3.78,0,4.42,4.09,-0.09
cbc,cbc,3/9/2017 0:00,sni,0,"22,291.00",,"20,250.00",0,"24,331.00","22,842.00",0.54
cbc,cbc,3/9/2017 0:00,uniquevisitors,0,"51,895.00",,"44,241.00",0,"59,549.00","48,640.00",-0.85
cbc,cbc,3/9/2017 0:00,vdp,0,"17,564.00",,"13,109.00",1,"22,020.00","13,763.00",-1.71
cbc,cbc,3/9/2017 0:00,visits,0,"59,627.00",,"51,630.00",0,"67,623.00","56,778.00",-0.71
cbc,cbc,3/10/2017 0:00,bouncerate,0,41.31,,37.24,0,45.38,42.3,0.48
cbc,cbc,3/10/2017 0:00,event1,0,594,,508,0,680,587,-0.16
cbc,cbc,3/10/2017 0:00,event2,0,"22,461.00",,"18,587.00",0,"26,334.00","22,519.00",0.03
cbc,cbc,3/10/2017 0:00,pageviews,0,"240,859.00",,"218,491.00",0,"263,228.00","244,060.00",0.29
cbc,cbc,3/10/2017 0:00,ppv,0,4.09,,3.78,0,4.4,4.06,-0.22
cbc,cbc,3/10/2017 0:00,sni,0,"23,382.00",,"21,359.00",0,"25,404.00","24,219.00",0.83
cbc,cbc,3/10/2017 0:00,uniquevisitors,0,"49,607.00",,"41,981.00",0,"57,232.00","51,317.00",0.45
cbc,cbc,3/10/2017 0:00,vdp,0,"14,973.00",,"10,422.00",0,"19,525.00","14,195.00",-0.34
cbc,cbc,3/10/2017 0:00,visits,0,"59,420.00",,"51,474.00",0,"67,366.00","60,184.00",0.19
cbc,cbc,3/11/2017 0:00,bouncerate,0,37.94,,33.91,1,41.98,41.15,1.59
cbc,cbc,3/11/2017 0:00,event1,0,539,,461,1,616,592,1.38
cbc,cbc,3/11/2017 0:00,event2,0,"19,908.00",,"16,516.00",1,"23,300.00","22,117.00",1.3
cbc,cbc,3/11/2017 0:00,pageviews,0,"243,131.00",,"221,009.00",0,"265,252.00","246,297.00",0.29
cbc,cbc,3/11/2017 0:00,ppv,0,4.41,,4.07,1,4.74,4.21,-1.24
cbc,cbc,3/11/2017 0:00,sni,0,"23,433.00",,"21,419.00",0,"25,448.00","24,059.00",0.62
cbc,cbc,3/11/2017 0:00,uniquevisitors,0,"45,490.00",,"37,938.00",0,"53,042.00","49,250.00",1
cbc,cbc,3/11/2017 0:00,vdp,0,"13,874.00",,"9,371.00",0,"18,378.00","14,949.00",0.48
cbc,cbc,3/11/2017 0:00,visits,0,"54,583.00",,"46,728.00",1,"62,438.00","58,565.00",1.01
cbc,cbc,3/12/2017 0:00,bouncerate,0,41.18,,37.08,0,45.28,41.06,-0.06
cbc,cbc,3/12/2017 0:00,event1,0,556,,476,1,637,499,-1.41
cbc,cbc,3/12/2017 0:00,event2,0,"20,334.00",,"16,844.00",0,"23,824.00","18,696.00",-0.94
cbc,cbc,3/12/2017 0:00,pageviews,0,"226,746.00",,"204,863.00",1,"248,629.00","213,222.00",-1.24
cbc,cbc,3/12/2017 0:00,ppv,0,4.35,,4.02,0,4.68,4.24,-0.69
cbc,cbc,3/12/2017 0:00,sni,1,"23,099.00","20,148.00","21,099.00",2,"25,098.00","20,148.00",-2.95
cbc,cbc,3/12/2017 0:00,uniquevisitors,0,"45,248.00",,"37,700.00",0,"52,796.00","43,186.00",-0.55
cbc,cbc,3/12/2017 0:00,vdp,0,"13,712.00",,"9,250.00",0,"18,175.00","13,513.00",-0.09
cbc,cbc,3/12/2017 0:00,visits,0,"53,155.00",,"45,301.00",0,"61,008.00","50,339.00",-0.72
cbc,cbc,3/13/2017 0:00,bouncerate,0,42.5,,38.45,0,46.55,43.85,0.67
cbc,cbc,3/13/2017 0:00,event1,0,613,,523,0,702,639,0.58
cbc,cbc,3/13/2017 0:00,event2,0,"21,798.00",,"18,063.00",1,"25,533.00","23,689.00",1.01
cbc,cbc,3/13/2017 0:00,pageviews,0,"227,222.00",,"205,223.00",1,"249,221.00","245,022.00",1.62
cbc,cbc,3/13/2017 0:00,ppv,0,4.04,,3.74,0,4.34,3.95,-0.63
cbc,cbc,3/13/2017 0:00,sni,0,"21,891.00",,"19,827.00",1,"23,954.00","23,375.00",1.44
cbc,cbc,3/13/2017 0:00,uniquevisitors,0,"49,274.00",,"41,788.00",1,"56,760.00","53,216.00",1.05
cbc,cbc,3/13/2017 0:00,vdp,0,"13,414.00",,"9,003.00",0,"17,826.00","14,773.00",0.62
cbc,cbc,3/13/2017 0:00,visits,0,"58,008.00",,"50,200.00",1,"65,816.00","62,107.00",1.05
cbc,cbc,3/14/2017 0:00,bouncerate,0,44.72,,39.96,0,49.48,43.28,-0.6
cbc,cbc,3/14/2017 0:00,event1,0,569,,487,1,650,631,1.53
cbc,cbc,3/14/2017 0:00,event2,0,"21,566.00",,"17,252.00",0,"25,881.00","23,618.00",0.95
cbc,cbc,3/14/2017 0:00,pageviews,1,"227,286.00","245,753.00","209,283.00",2,"245,288.00","245,753.00",2.05
cbc,cbc,3/14/2017 0:00,ppv,0,3.84,,3.52,0,4.16,3.92,0.49
cbc,cbc,3/14/2017 0:00,sni,1,"22,149.00","25,219.00","20,035.00",2,"24,262.00","25,219.00",2.91
cbc,cbc,3/14/2017 0:00,uniquevisitors,0,"49,727.00",,"43,054.00",1,"56,401.00","53,242.00",1.05
cbc,cbc,3/14/2017 0:00,vdp,0,"12,962.00",,"8,251.00",0,"17,672.00","15,138.00",0.92
cbc,cbc,3/14/2017 0:00,visits,0,"58,759.00",,"51,734.00",1,"65,783.00","62,723.00",1.13
cbc,cbc,3/15/2017 0:00,bouncerate,0,42.46,,37.98,0,46.94,43.58,0.5
cbc,cbc,3/15/2017 0:00,event1,0,600,,513,0,688,627,0.61
cbc,cbc,3/15/2017 0:00,event2,0,"22,477.00",,"18,171.00",0,"26,784.00","22,835.00",0.17
cbc,cbc,3/15/2017 0:00,pageviews,0,"243,304.00",,"223,287.00",0,"263,321.00","247,693.00",0.44
cbc,cbc,3/15/2017 0:00,ppv,0,3.97,,3.65,0,4.28,3.91,-0.41
cbc,cbc,3/15/2017 0:00,sni,0,"23,309.00",,"20,998.00",1,"25,619.00","25,248.00",1.68
cbc,cbc,3/15/2017 0:00,uniquevisitors,0,"51,416.00",,"44,510.00",0,"58,323.00","53,868.00",0.71
cbc,cbc,3/15/2017 0:00,vdp,0,"13,338.00",,"8,640.00",0,"18,037.00","14,845.00",0.64
cbc,cbc,3/15/2017 0:00,visits,0,"61,353.00",,"53,995.00",0,"68,710.00","63,415.00",0.56
cbc,cbc,3/16/2017 0:00,bouncerate,0,45.92,,41.13,1,50.72,43.04,-1.2
cbc,cbc,3/16/2017 0:00,event1,0,631,,540,0,723,605,-0.57
cbc,cbc,3/16/2017 0:00,event2,0,"26,675.00",,"22,426.00",1,"30,925.00","22,556.00",-1.94
cbc,cbc,3/16/2017 0:00,pageviews,0,"258,998.00",,"237,926.00",1,"280,070.00","245,665.00",-1.27
cbc,cbc,3/16/2017 0:00,ppv,0,3.73,,3.42,1,4.04,3.96,1.46
cbc,cbc,3/16/2017 0:00,sni,0,"26,021.00",,"23,383.00",0,"28,660.00","26,768.00",0.57
cbc,cbc,3/16/2017 0:00,uniquevisitors,0,"60,330.00",,"52,283.00",1,"68,377.00","52,832.00",-1.86
cbc,cbc,3/16/2017 0:00,vdp,1,"19,739.00","14,193.00","15,079.00",2,"24,400.00","14,193.00",-2.38
cbc,cbc,3/16/2017 0:00,visits,0,"69,982.00",,"61,669.00",1,"78,295.00","62,092.00",-1.9
cbc,cbc,3/17/2017 0:00,bouncerate,0,43.34,,38.79,1,47.89,46.15,1.23
cbc,cbc,3/17/2017 0:00,event1,1,627,499,537,2,717,499,-2.84
cbc,cbc,3/17/2017 0:00,event2,0,"24,041.00",,"19,648.00",0,"28,434.00","23,278.00",-0.35
cbc,cbc,3/17/2017 0:00,pageviews,0,"257,831.00",,"236,706.00",0,"278,956.00","248,048.00",-0.93
cbc,cbc,3/17/2017 0:00,ppv,0,3.96,,3.64,1,4.27,3.76,-1.28
cbc,cbc,3/17/2017 0:00,sni,0,"27,583.00",,"24,812.00",0,"30,354.00","26,680.00",-0.65
cbc,cbc,3/17/2017 0:00,uniquevisitors,0,"55,446.00",,"47,826.00",0,"63,065.00","56,113.00",0.18
cbc,cbc,3/17/2017 0:00,vdp,0,"14,986.00",,"10,154.00",0,"19,817.00","14,697.00",-0.12
cbc,cbc,3/17/2017 0:00,visits,0,"65,443.00",,"57,422.00",0,"73,464.00","65,947.00",0.13
cbc,cbc,3/18/2017 0:00,bouncerate,1,41.45,46.73,37.07,2,45.82,46.73,2.41
cbc,cbc,3/18/2017 0:00,event1,0,544,,463,1,625,498,-1.14
cbc,cbc,3/18/2017 0:00,event2,0,"21,136.00",,"16,793.00",1,"25,479.00","25,448.00",1.99
cbc,cbc,3/18/2017 0:00,pageviews,0,"248,981.00",,"228,627.00",0,"269,334.00","252,170.00",0.31
cbc,cbc,3/18/2017 0:00,ppv,1,4.17,3.82,3.85,2,4.49,3.82,-2.17
cbc,cbc,3/18/2017 0:00,sni,0,"25,966.00",,"23,377.00",0,"28,555.00","25,498.00",-0.36
cbc,cbc,3/18/2017 0:00,uniquevisitors,0,"50,526.00",,"43,670.00",1,"57,383.00","56,769.00",1.82
cbc,cbc,3/18/2017 0:00,vdp,0,"14,371.00",,"9,601.00",0,"19,141.00","15,937.00",0.66
cbc,cbc,3/18/2017 0:00,visits,0,"60,243.00",,"52,953.00",1,"67,533.00","65,969.00",1.57
cbc,cbc,3/19/2017 0:00,bouncerate,0,45.2,,40.26,1,50.14,41.56,-1.48
cbc,cbc,3/19/2017 0:00,event1,0,489,,416,0,562,523,0.93
cbc,cbc,3/19/2017 0:00,event2,0,"22,271.00",,"17,780.00",0,"26,763.00","20,862.00",-0.63
cbc,cbc,3/19/2017 0:00,pageviews,0,"234,161.00",,"215,236.00",0,"253,085.00","233,886.00",-0.03
cbc,cbc,3/19/2017 0:00,ppv,0,4.05,,3.72,1,4.38,4.24,1.18
cbc,cbc,3/19/2017 0:00,sni,0,"24,148.00",,"21,767.00",0,"26,529.00","24,024.00",-0.1
cbc,cbc,3/19/2017 0:00,uniquevisitors,0,"51,415.00",,"44,250.00",1,"58,580.00","47,244.00",-1.16
cbc,cbc,3/19/2017 0:00,vdp,0,"14,299.00",,"9,564.00",0,"19,034.00","14,353.00",0.02
cbc,cbc,3/19/2017 0:00,visits,0,"58,487.00",,"51,289.00",0,"65,685.00","55,104.00",-0.94
cbc,cbc,3/20/2017 0:00,bouncerate,0,43.31,,38.52,0,48.11,44.06,0.31
cbc,cbc,3/20/2017 0:00,event1,0,610,,519,0,700,645,0.78
cbc,cbc,3/20/2017 0:00,event2,0,"23,120.00",,"18,662.00",0,"27,577.00","24,904.00",0.8
cbc,cbc,3/20/2017 0:00,pageviews,0,"245,586.00",,"225,982.00",1,"265,191.00","263,948.00",1.87
cbc,cbc,3/20/2017 0:00,ppv,0,3.89,,3.56,0,4.22,4,0.67
cbc,cbc,3/20/2017 0:00,sni,0,"25,375.00",,"22,903.00",1,"27,846.00","26,644.00",1.03
cbc,cbc,3/20/2017 0:00,uniquevisitors,0,"53,925.00",,"46,383.00",0,"61,467.00","56,154.00",0.59
cbc,cbc,3/20/2017 0:00,vdp,0,"13,944.00",,"9,267.00",0,"18,621.00","15,840.00",0.81
cbc,cbc,3/20/2017 0:00,visits,0,"62,649.00",,"54,953.00",0,"70,344.00","65,977.00",0.86
cbc,cbc,3/21/2017 0:00,bouncerate,0,45.08,,40.14,0,50.02,45.98,0.37
cbc,cbc,3/21/2017 0:00,event1,0,569,,485,1,654,620,1.2
cbc,cbc,3/21/2017 0:00,event2,0,"23,442.00",,"19,005.00",1,"27,879.00","27,628.00",1.89
cbc,cbc,3/21/2017 0:00,pageviews,0,"250,026.00",,"229,512.00",1,"270,540.00","267,975.00",1.75
cbc,cbc,3/21/2017 0:00,ppv,0,3.89,,3.56,0,4.22,3.91,0.11
cbc,cbc,3/21/2017 0:00,sni,1,"25,602.00","28,252.00","23,108.00",2,"28,096.00","28,252.00",2.13
cbc,cbc,3/21/2017 0:00,uniquevisitors,0,"52,788.00",,"45,463.00",1,"60,113.00","58,645.00",1.6
cbc,cbc,3/21/2017 0:00,vdp,0,"13,802.00",,"9,146.00",1,"18,458.00","16,888.00",1.33
cbc,cbc,3/21/2017 0:00,visits,0,"62,624.00",,"54,957.00",1,"70,291.00","68,577.00",1.55
cbc,cbc,3/22/2017 0:00,bouncerate,0,46.12,,41.12,1,51.12,43.17,-1.18
cbc,cbc,3/22/2017 0:00,event1,0,590,,502,0,678,559,-0.7
cbc,cbc,3/22/2017 0:00,event2,0,"25,517.00",,"20,956.00",1,"30,077.00","23,048.00",-1.08
cbc,cbc,3/22/2017 0:00,pageviews,0,"268,201.00",,"245,704.00",0,"290,697.00","267,287.00",-0.08
